iso6393,glottocode,aes_status,Wikipedia_Url
tsq,thai1240,not endangered,https://en.wikipedia.org/wiki/Thai_Sign_Language
tsr,akei1237,not endangered,https://en.wikipedia.org/wiki/Akei_language
tss,taiw1241,threatened,https://en.wikipedia.org/wiki/Taiwan_Sign_Language
tst,tond1249,shifting,https://en.wikipedia.org/wiki/Tondi_Songway_Kiini
tsu,tsou1248,shifting,https://en.wikipedia.org/wiki/Tsou_language
tsv,tsog1243,not endangered,https://en.wikipedia.org/wiki/Tsogo_language
tsw,tsis1238,not endangered,
tsx,muba1238,not endangered,https://en.wikipedia.org/wiki/Mubami_language
tsy,tebu1240,shifting,https://en.wikipedia.org/wiki/Tebul_Sign_Language
tsz,pure1242,shifting,https://en.wikipedia.org/wiki/Pur%C3%A9pecha_language
tta,tute1247,extinct,https://en.wikipedia.org/wiki/Tutelo_language
ttb,gaaa1245,shifting,https://en.wikipedia.org/wiki/Gaa_language
ttc,tekt1235,shifting,https://en.wikipedia.org/wiki/Tektitek_language
ttd,taua1242,not endangered,https://en.wikipedia.org/wiki/Tauade_language
tte,bwan1241,not endangered,https://en.wikipedia.org/wiki/Bwanabwana_language
ttf,tuot1238,shifting,https://en.wikipedia.org/wiki/Tuotomb_language
ttg,tuto1241,threatened,https://en.wikipedia.org/wiki/Tutong_language
tth,uppe1406,not endangered,
tti,toba1266,moribund,https://en.wikipedia.org/wiki/Tobati_language
ttj,toor1238,not endangered,https://en.wikipedia.org/wiki/Tooro_language
ttk,toto1306,extinct,
ttl,tote1238,threatened,https://en.wikipedia.org/wiki/Totela_language
ttm,nort2941,moribund,
ttn,towe1240,shifting,https://en.wikipedia.org/wiki/Towei_language
tto,lowe1395,not endangered,
ttp,tomb1245,shifting,https://en.wikipedia.org/wiki/Mbelala_language
ttq,tawa1286,not endangered,https://en.wikipedia.org/wiki/Tawellemmet_language
ttr,tera1251,not endangered,https://en.wikipedia.org/wiki/Tera_language
tts,nort2741,not endangered,https://en.wikipedia.org/wiki/Isan_language
ttt,musl1236,moribund,https://en.wikipedia.org/wiki/Tat_language_(Caucasus)
ttu,tora1259,threatened,https://en.wikipedia.org/wiki/Torau_language
ttv,tita1241,not endangered,https://en.wikipedia.org/wiki/Titan_language
ttw,long1406,shifting,https://en.wikipedia.org/wiki/Tutoh_language
tty,sika1263,not endangered,https://en.wikipedia.org/wiki/Sikaritai_language
ttz,tsum1240,shifting,
tua,wiar1238,moribund,https://en.wikipedia.org/wiki/Wiarumus_language
tub,tuba1278,extinct,https://en.wikipedia.org/wiki/T%C3%BCbatulabal_language
tuc,mutu1242,not endangered,https://en.wikipedia.org/wiki/Mutu_language
tud,tuxa1239,extinct,https://en.wikipedia.org/wiki/Tux%C3%A1_language
tue,tuyu1244,shifting,https://en.wikipedia.org/wiki/Tuyuca_language
tuf,cent2150,shifting,
tug,tuni1251,shifting,https://en.wikipedia.org/wiki/Tunia_language
tuh,taul1251,shifting,https://en.wikipedia.org/wiki/Taulil_language
tui,tupu1244,not endangered,https://en.wikipedia.org/wiki/Tupuri_language
tuj,tugu1246,threatened,
tuk,turk1304,not endangered,https://en.wikipedia.org/wiki/Turkmen_language
tul,tula1252,not endangered,https://en.wikipedia.org/wiki/Tula_language
tum,tumb1250,not endangered,https://en.wikipedia.org/wiki/Tumbuka_language
tun,tuni1252,extinct,https://en.wikipedia.org/wiki/Tunica_language
tuo,tuca1252,threatened,https://en.wikipedia.org/wiki/Tucano_language
tuq,teda1241,threatened,https://en.wikipedia.org/wiki/Teda_language
tur,nucl1301,not endangered,https://en.wikipedia.org/wiki/Turkish_language
tus,tusc1257,extinct,https://en.wikipedia.org/wiki/Tuscarora_language
tuu,tutu1242,extinct,https://en.wikipedia.org/wiki/Tututni_language
tuv,turk1308,not endangered,https://en.wikipedia.org/wiki/Turkana_language
tux,tuxi1238,extinct,https://en.wikipedia.org/wiki/Tuxinawa_language
tuy,tuge1241,not endangered,https://en.wikipedia.org/wiki/Tugen_language
tuz,turk1306,not endangered,https://en.wikipedia.org/wiki/Turka_language
tva,vagh1249,not endangered,https://en.wikipedia.org/wiki/Vaghua_language
tvd,tsuv1239,not endangered,https://en.wikipedia.org/wiki/Vadi_language
tve,teun1241,extinct,https://en.wikipedia.org/wiki/Teun_language
tvk,sout2859,not endangered,https://en.wikipedia.org/wiki/Southeast_Ambrym_language
tvl,tuva1244,threatened,https://en.wikipedia.org/wiki/Tuvaluan_language
tvm,tela1241,not endangered,https://en.wikipedia.org/wiki/Tela%CA%BCa_language
tvn,tavo1242,not endangered,https://en.wikipedia.org/wiki/Tavoyan_dialects
tvo,tido1248,not endangered,https://en.wikipedia.org/wiki/Tidore_language
tvs,tave1240,not endangered,https://en.wikipedia.org/wiki/Taveta_language
tvt,tuts1235,not endangered,https://en.wikipedia.org/wiki/Tutsa_language
tvu,tune1261,not endangered,https://en.wikipedia.org/wiki/Nen_language_(Cameroon)
tvw,sedo1237,threatened,https://en.wikipedia.org/wiki/Sedoa_language
tvy,timo1258,extinct,https://en.wikipedia.org/wiki/Bidau_Creole_Portuguese
twa,twan1247,extinct,https://en.wikipedia.org/wiki/Twana_language
twb,west2559,not endangered,
twc,tesh1239,extinct,https://en.wikipedia.org/wiki/Teshenawa_language
twd,twen1241,threatened,https://en.wikipedia.org/wiki/Tweants_dialect
twe,teiw1235,shifting,https://en.wikipedia.org/wiki/Teiwa_language
twf,nort1550,shifting,https://en.wikipedia.org/wiki/Taos_language
twg,tere1277,threatened,
twh,taid1250,not endangered,https://en.wikipedia.org/wiki/Tai_D%C3%B3n_language
twl,tawa1270,not endangered,https://en.wikipedia.org/wiki/Tawara_language
twm,tawa1289,shifting,
twn,twen1242,moribund,https://en.wikipedia.org/wiki/Twendi_language
two,tswa1237,shifting,https://en.wikipedia.org/wiki/Tswapong_language
twp,eree1241,not endangered,https://en.wikipedia.org/wiki/Ere_language
twq,tasa1240,shifting,https://en.wikipedia.org/wiki/Tasawaq_language
twr,sout2971,threatened,
twt,turi1247,extinct,https://en.wikipedia.org/wiki/Turiw%C3%A1ra_language
twu,term1237,not endangered,https://en.wikipedia.org/wiki/Termanu_language
tww,tuwa1242,moribund,https://en.wikipedia.org/wiki/Tuwari_language
twx,tewe1238,not endangered,
twy,tawo1243,threatened,
txa,tomb1244,threatened,https://en.wikipedia.org/wiki/Tombonuwo_language
txb,tokh1243,extinct,
txc,tset1236,extinct,https://en.wikipedia.org/wiki/Tsetsaut_language
txe,toto1304,shifting,https://en.wikipedia.org/wiki/Totoli_language
txg,tang1334,extinct,https://en.wikipedia.org/wiki/Tangut_language
txh,thra1250,extinct,https://en.wikipedia.org/wiki/Thracian_language
txi,ikpe1245,shifting,https://en.wikipedia.org/wiki/Ikpeng_language
txj,tarj1235,extinct,
txm,tomi1243,shifting,https://en.wikipedia.org/wiki/Tomini_language
txn,west2538,threatened,
txo,toto1302,shifting,https://en.wikipedia.org/wiki/Toto_language
txq,tiii1241,threatened,https://en.wikipedia.org/wiki/Tii_language
txr,tart1237,extinct,https://en.wikipedia.org/wiki/Tartessian_language
txs,tons1240,threatened,https://en.wikipedia.org/wiki/Tonsea_language
txt,cita1245,threatened,https://en.wikipedia.org/wiki/Citak_language
txu,kaya1330,shifting,https://en.wikipedia.org/wiki/Kayapo_language
txx,tata1257,threatened,
txy,tano1246,not endangered,
tya,tauy1241,threatened,https://en.wikipedia.org/wiki/Tauya_language
tye,kyen1242,threatened,https://en.wikipedia.org/wiki/Kyenga_language
tyh,oduu1239,moribund,https://en.wikipedia.org/wiki/O%CA%BCdu_language
tyi,teke1281,threatened,
tyj,taid1248,threatened,https://en.wikipedia.org/wiki/Tai_Yo_language
tyl,thul1247,shifting,
tyn,komb1274,threatened,
typ,thay1248,extinct,https://en.wikipedia.org/wiki/Gugu_Thaypan_language
tyr,taid1249,shifting,https://en.wikipedia.org/wiki/Tai_Daeng_language
tys,tays1238,threatened,https://en.wikipedia.org/wiki/Sapa_language
tyt,tayt1241,not endangered,https://en.wikipedia.org/wiki/T%C3%A0y_Tac_language
tyu,kuaa1238,shifting,
tyv,tuvi1240,not endangered,https://en.wikipedia.org/wiki/Tuvan_language
tyx,teke1276,not endangered,
tyz,tayy1238,threatened,https://en.wikipedia.org/wiki/T%C3%A0y_language
tza,tanz1238,not endangered,https://en.wikipedia.org/wiki/Tanzanian_sign_languages
tzh,tzel1254,not endangered,https://en.wikipedia.org/wiki/Tzeltal_language
tzj,tzut1248,threatened,https://en.wikipedia.org/wiki/Tz%CA%BCutujil_language
tzm,cent2194,threatened,https://en.wikipedia.org/wiki/Central_Atlas_Tamazight
tzn,tugu1245,not endangered,
tzo,tzot1259,not endangered,https://en.wikipedia.org/wiki/Tzotzil_language
tzx,tabr1243,shifting,https://en.wikipedia.org/wiki/Tabriak_language
uam,uamu1236,extinct,https://en.wikipedia.org/wiki/Huamo%C3%A9_language
uan,kuan1246,threatened,https://en.wikipedia.org/wiki/Kuan_language_(Laos)
uar,tair1256,not endangered,https://en.wikipedia.org/wiki/Tairuma_language
uba,uban1243,not endangered,https://en.wikipedia.org/wiki/Ubang_language
ubi,ubii1238,threatened,https://en.wikipedia.org/wiki/Ubi_language
ubl,buhi1243,not endangered,
ubr,ubir1237,not endangered,https://en.wikipedia.org/wiki/Ubir_language
ubu,umbu1258,not endangered,
uby,ubyk1235,extinct,https://en.wikipedia.org/wiki/Ubykh_language
uda,udaa1238,shifting,
ude,udih1248,nearly extinct,https://en.wikipedia.org/wiki/Udege_language
udg,mudu1239,not endangered,https://en.wikipedia.org/wiki/Muduga_language
udi,udii1243,shifting,https://en.wikipedia.org/wiki/Udi_language
udj,ujir1237,shifting,https://en.wikipedia.org/wiki/Ujir_language
udl,wuzl1236,not endangered,https://en.wikipedia.org/wiki/Wuzlam_language
udm,udmu1245,shifting,https://en.wikipedia.org/wiki/Udmurt_language
udu,uduk1239,not endangered,https://en.wikipedia.org/wiki/Uduk_language
ues,kiok1239,threatened,
ufi,ufim1240,not endangered,https://en.wikipedia.org/wiki/Ufim_language
uga,ugar1238,extinct,https://en.wikipedia.org/wiki/Ugaritic
ugb,kuku1281,extinct,
uge,ughe1237,not endangered,https://en.wikipedia.org/wiki/Ughele_language
ugn,ugan1238,not endangered,https://en.wikipedia.org/wiki/Ugandan_Sign_Language
ugo,ugon1239,nearly extinct,https://en.wikipedia.org/wiki/Gong_language
ugy,urug1238,shifting,https://en.wikipedia.org/wiki/Uruguayan_Sign_Language
uha,uham1238,not endangered,https://en.wikipedia.org/wiki/Uhami_language
uhn,dama1272,shifting,https://en.wikipedia.org/wiki/Amung_language
uig,uigh1240,not endangered,https://en.wikipedia.org/wiki/Uyghur_language
uis,uisa1238,shifting,https://en.wikipedia.org/wiki/Uisai_language
uiv,iyiv1238,shifting,https://en.wikipedia.org/wiki/Iyive_language
uji,tanj1247,not endangered,https://en.wikipedia.org/wiki/Jijili_language
uka,kabu1249,threatened,https://en.wikipedia.org/wiki/Kaburi_language
ukg,ukur1240,shifting,https://en.wikipedia.org/wiki/Ukuriguma_language
ukh,ukhw1241,shifting,https://en.wikipedia.org/wiki/Ukhwejo_language
ukl,ukra1235,not endangered,https://en.wikipedia.org/wiki/Ukrainian_Sign_Language
ukp,ukpe1247,not endangered,https://en.wikipedia.org/wiki/Ukpe-Bayobiri_language
ukq,ukwa1238,shifting,https://en.wikipedia.org/wiki/Ukwa_language
ukr,ukra1253,threatened,https://en.wikipedia.org/wiki/Ukrainian_language
uks,urub1243,nearly extinct,https://en.wikipedia.org/wiki/Ka%27apor_Sign_Language
uku,ukue1238,not endangered,https://en.wikipedia.org/wiki/Ukue_language
ukv,kuku1285,threatened,https://en.wikipedia.org/wiki/Kuku_dialect
ukw,ukwu1241,not endangered,https://en.wikipedia.org/wiki/Ukwuani-Aboh-Ndoni_language
uky,kuuk1243,extinct,https://en.wikipedia.org/wiki/Kuuk_Yak_language
ula,fung1245,not endangered,https://en.wikipedia.org/wiki/Ura/%C6%81ura_language
ulb,uluk1257,not endangered,https://en.wikipedia.org/wiki/Ulukwumi_language
ulc,ulch1241,nearly extinct,https://en.wikipedia.org/wiki/Ulch_language
ule,lule1238,extinct,https://en.wikipedia.org/wiki/Lule_language
ulf,usku1243,shifting,https://en.wikipedia.org/wiki/Usku_language
uli,ulit1238,shifting,https://en.wikipedia.org/wiki/Ulithian_language
ulk,meri1244,shifting,https://en.wikipedia.org/wiki/Meriam_language
ull,ulla1237,extinct,https://en.wikipedia.org/wiki/Ullatan_language
ulm,ulum1237,threatened,https://en.wikipedia.org/wiki/Ulumanda%CA%BC_language
uln,unse1236,moribund,https://en.wikipedia.org/wiki/Unserdeutsch
ulu,umal1238,shifting,
ulw,ulwa1239,shifting,
uma,umat1237,nearly extinct,https://en.wikipedia.org/wiki/Umatilla_language
umb,umbu1257,not endangered,https://en.wikipedia.org/wiki/Umbundu
umd,umbi1243,extinct,https://en.wikipedia.org/wiki/Umpithamu_language
umg,umbu1256,extinct,https://en.wikipedia.org/wiki/Morrobolam_language
umi,ukit1237,shifting,https://en.wikipedia.org/wiki/Ukit_language
umm,umon1238,not endangered,https://en.wikipedia.org/wiki/Umon_language
umn,maky1235,not endangered,https://en.wikipedia.org/wiki/Makyam_language
umo,umot1240,extinct,https://en.wikipedia.org/wiki/Umot%C3%ADna_language
ump,umpi1239,nearly extinct,https://en.wikipedia.org/wiki/Umpila_language
umr,umbu1235,extinct,https://en.wikipedia.org/wiki/Umbugarla_language
ums,pend1242,shifting,https://en.wikipedia.org/wiki/Pendau_language
umu,muns1251,nearly extinct,https://en.wikipedia.org/wiki/Munsee_language
una,nort2857,not endangered,
une,unem1238,threatened,https://en.wikipedia.org/wiki/Uneme_language
ung,ngar1284,nearly extinct,https://en.wikipedia.org/wiki/Ngarinyin_language
unk,enaw1238,shifting,https://en.wikipedia.org/wiki/Enawene_Nawe_language
unm,unam1242,extinct,https://en.wikipedia.org/wiki/Unami_language
unn,gana1278,extinct,
unr,mund1320,not endangered,https://en.wikipedia.org/wiki/Mundari_language
unu,unub1234,nearly extinct,https://en.wikipedia.org/wiki/Unubahe_language
unx,mund1321,not endangered,
unz,unde1235,not endangered,
upi,umed1238,not endangered,https://en.wikipedia.org/wiki/Umeda_language
upv,urip1239,not endangered,https://en.wikipedia.org/wiki/Northeast_Malakula_language
ura,urar1246,shifting,https://en.wikipedia.org/wiki/Urarina_language
urb,urub1250,shifting,https://en.wikipedia.org/wiki/Ka%27apor_language
urc,urni1239,extinct,
urd,urdu1245,not endangered,https://en.wikipedia.org/wiki/Urdu
ure,uruu1244,extinct,https://en.wikipedia.org/wiki/Uru_language
urf,urad1239,extinct,
urg,urig1240,threatened,https://en.wikipedia.org/wiki/Urigina_language
urh,urho1239,not endangered,https://en.wikipedia.org/wiki/Urhobo_language
uri,urim1252,shifting,https://en.wikipedia.org/wiki/Urim_language
urk,urak1238,shifting,https://en.wikipedia.org/wiki/Urak_Lawoi%27_language
url,ural1274,extinct,https://en.wikipedia.org/wiki/Urali_language
urm,urap1239,shifting,https://en.wikipedia.org/wiki/Urap_language
urn,urua1244,shifting,https://en.wikipedia.org/wiki/Uruangnirin_language
uro,urap1240,shifting,https://en.wikipedia.org/wiki/Ura_language_(Papua_New_Guinea)
urp,urup1235,not endangered,https://en.wikipedia.org/wiki/Uru-Pa-In_language
urr,leha1244,shifting,https://en.wikipedia.org/wiki/L%C3%B6y%C3%B6p_language
urt,urat1244,shifting,https://en.wikipedia.org/wiki/Urat_language
uru,urum1250,extinct,https://en.wikipedia.org/wiki/Urumi_language
urv,urua1242,extinct,https://en.wikipedia.org/wiki/Uruava_language
urw,sopp1247,threatened,https://en.wikipedia.org/wiki/Sop_language
urx,urim1251,shifting,https://en.wikipedia.org/wiki/Urimo_language
ury,orya1242,threatened,https://en.wikipedia.org/wiki/Orya_language
urz,urue1240,shifting,
usa,usar1243,shifting,https://en.wikipedia.org/wiki/Usarufa_language
ush,usho1238,shifting,https://en.wikipedia.org/wiki/Ushoji_language
usi,usui1238,not endangered,
usk,usag1244,threatened,https://en.wikipedia.org/wiki/Usaghade_language
usp,uspa1245,shifting,https://en.wikipedia.org/wiki/Uspantek_language
usu,uyaa1238,shifting,https://en.wikipedia.org/wiki/Uya_language
uta,otan1238,not endangered,https://en.wikipedia.org/wiki/Otank_language
ute,utes1238,shifting,https://en.wikipedia.org/wiki/Colorado_River_Numic_language
utp,amba1266,not endangered,https://en.wikipedia.org/wiki/Amba_language_(Solomon_Islands)
utr,etul1245,not endangered,https://en.wikipedia.org/wiki/Etulo_language
utu,utuu1240,not endangered,https://en.wikipedia.org/wiki/Utu_language
uum,urum1249,shifting,https://en.wikipedia.org/wiki/Urum_language
uur,urav1235,nearly extinct,https://en.wikipedia.org/wiki/Ura_language_(Vanuatu)
uuu,uuuu1243,shifting,https://en.wikipedia.org/wiki/U_language
uve,west2516,threatened,https://en.wikipedia.org/wiki/West_Uvean_language
uvh,urii1240,threatened,https://en.wikipedia.org/wiki/Uri_language
uvl,lote1237,not endangered,https://en.wikipedia.org/wiki/Lote_language
uwa,kuku1280,extinct,
uya,doko1243,shifting,https://en.wikipedia.org/wiki/Uyanga_language
uzn,nort2690,not endangered,https://en.wikipedia.org/wiki/Northern_Uzbek_language
uzs,sout2699,not endangered,https://en.wikipedia.org/wiki/Southern_Uzbek_language
vaa,vaag1238,threatened,https://en.wikipedia.org/wiki/Vaagri_Booli_language
vae,vale1250,not endangered,https://en.wikipedia.org/wiki/Vale_language
vaf,vafs1240,threatened,https://en.wikipedia.org/wiki/Vafsi_dialect
vag,vagl1239,not endangered,https://en.wikipedia.org/wiki/Vagla_language
vah,varh1239,not endangered,https://en.wikipedia.org/wiki/Varhadi_dialect
vai,vaii1241,not endangered,https://en.wikipedia.org/wiki/Vai_language
vaj,vase1234,threatened,https://en.wikipedia.org/wiki/Sekele_language
val,vehe1237,moribund,https://en.wikipedia.org/wiki/Vehes_language
vam,vani1248,threatened,https://en.wikipedia.org/wiki/Vanimo_language
van,valm1241,moribund,https://en.wikipedia.org/wiki/Walman_language
vao,vaoo1237,not endangered,https://en.wikipedia.org/wiki/Vao_language
vap,vaip1239,threatened,https://en.wikipedia.org/wiki/Vaiphei_language
var,huar1255,shifting,https://en.wikipedia.org/wiki/Huarijio_language
vas,vasa1239,not endangered,https://en.wikipedia.org/wiki/Vasavi_language
vau,vanu1242,not endangered,https://en.wikipedia.org/wiki/Vanuma_language
vav,varl1238,not endangered,https://en.wikipedia.org/wiki/Varli_language
vay,wayu1241,shifting,https://en.wikipedia.org/wiki/Vayu_language
vbb,sout2883,threatened,https://en.wikipedia.org/wiki/Southeast_Babar_language
vec,vene1258,threatened,https://en.wikipedia.org/wiki/Venetian_language
ved,vedd1240,extinct,https://en.wikipedia.org/wiki/Vedda_language
vel,velu1238,threatened,https://en.wikipedia.org/wiki/Veluws_dialect
vem,vemg1240,not endangered,https://en.wikipedia.org/wiki/Vemgo-Mabas_language
ven,vend1245,not endangered,https://en.wikipedia.org/wiki/Venda_language
veo,vent1242,extinct,https://en.wikipedia.org/wiki/Venture%C3%B1o_language
vep,veps1250,moribund,https://en.wikipedia.org/wiki/Veps_language
ver,momj1237,not endangered,https://en.wikipedia.org/wiki/Vere_language
vgr,vagh1246,not endangered,https://en.wikipedia.org/wiki/Vaghri_language
vgt,vlaa1235,shifting,https://en.wikipedia.org/wiki/Flemish_Sign_Language
vic,virg1240,not endangered,https://en.wikipedia.org/wiki/Virgin_Islands_Creole
vid,vidu1238,shifting,https://en.wikipedia.org/wiki/Vidunda_language
vie,viet1252,not endangered,https://en.wikipedia.org/wiki/Vietnamese_language
vif,vili1238,not endangered,https://en.wikipedia.org/wiki/Vili_language
vig,viem1243,not endangered,https://en.wikipedia.org/wiki/Vyemo_language
